,SPX Ti,Date Tf,SPX Tf,Source,Tweet,Date Ti,Retweets,Favorites,SA,% Change SPX
1447,2650.5,20180502 1450,2651.5,Twitter for iPhone,A Rigged System - They don’t want to turn over Documents to Congress. What are they afraid of? Why so much redacting? Why such unequal “justice?” At some point I will have no choice but to use the powers granted to the Presidency and get involved!,20180502 1445,31510,115465,-1,0.037728730428221086
1448,2629.5,20180502 1821,2629.0,Twitter for iPhone,Congratulations @SecPompeo! https://t.co/ECrMGkXMQF,20180502 1816,13720,63536,0,-0.019015021867275148
1449,2625.5,20180502 2245,2625.0,Twitter for iPhone,“This isn’t some game. You are screwing with the work of the president of the United States.”  John Dowd March 2018.  With North Korea China the Middle East and so much more there is not much time to be thinking about this especially since there was no Russian “Collusion.”,20180502 2240,23303,92123,-1,-0.01904399162064369
1450,2631.5,20180503 0342,2631.5,Twitter for iPhone,Ainsley Earnhardt a truly great person just wrote a wonderful book “The Light Within Me” which is doing really well. She is very special and so is her new book...bring it to number one!,20180503 0337,16973,85852,1,0.0
1451,2599.5,20180503 1051,2598.88,Twitter for iPhone,Mr. Cohen an attorney received a monthly retainer not from the campaign and having nothing to do with the campaign from which he entered into through reimbursement a private contract between two parties known as a non-disclosure agreement or NDA. These agreements are.....,20180503 1046,16037,71577,0,-0.02385074052702023
1452,2598.0,20180503 1059,2596.0,Twitter for iPhone,...very common among celebrities and people of wealth. In this case it is in full force and effect and will be used in Arbitration for damages against Ms. Clifford (Daniels). The agreement was used to stop the false and extortionist accusations made by her about an affair......,20180503 1054,16677,76516,-1,-0.07698229407236336
1453,2597.25,20180503 1105,2598.25,Twitter for iPhone,...despite already having signed a detailed letter admitting that there was no affair. Prior to its violation by Ms. Clifford and her attorney this was a private agreement. Money from the campaign or campaign contributions played no roll in this transaction.,20180503 1100,17510,84096,1,0.03850226200789296
1454,2632.5,20180503 1825,2632.25,Twitter for iPhone,#NationalDayOfPrayer https://t.co/nFUc3uyQL8,20180503 1820,15879,69146,0,-0.00949667616334283
1455,2630.75,20180504 1027,2637.75,Twitter for iPhone,Our Southern Border is under siege. Congress must act now to change our weak and ineffective immigration laws. Must build a Wall. Mexico which has a massive crime problem is doing little to help!,20180504 1022,19564,81112,-1,0.2660838164021667
1456,2638.0,20180504 1033,2640.5,Twitter for iPhone,Because Jobs in the U.S. are doing so well Americans receiving unemployment aid is the lowest since 1973. Great!,20180504 1028,22674,111048,1,0.09476876421531463
1457,2639.75,20180504 1042,2645.0,Twitter for iPhone,Andy McCarthy will be on  @LouDobbs tonight. 7:00 P.M.  @FoxBusiness.,20180504 1037,6073,32879,0,0.19888246993086467
1458,2647.0,20180504 1050,2645.25,Twitter for iPhone,NBC NEWS is wrong again! They cite “sources” which are constantly wrong. Problem is like so many others the sources probably don’t exist they are fabricated fiction! NBC my former home with the Apprentice is now as bad as Fake News CNN. Sad!,20180504 1045,20942,87371,-1,-0.06611258027956177
1459,2647.5,20180504 1102,2646.75,Twitter for iPhone,Going to Dallas (the GREAT State of Texas) today. Leaving soon!,20180504 1057,12482,83711,1,-0.028328611898016994
1460,2657.75,20180504 1332,2658.0,Twitter for iPhone,JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime WITCH HUNT!,20180504 1327,30969,137773,-1,0.009406452826639074
1461,2673.5,20180507 1058,2674.5,Twitter for iPhone,To the great people of West Virginia we have together a really great chance to keep making a big difference. Problem is Don Blankenship currently running for Senate can’t win the General Election in your State...No way! Remember Alabama. Vote Rep. Jenkins or A.G. Morrisey!,20180507 1053,14986,59710,1,0.037404151860856556
1462,2675.25,20180507 1109,2675.5,Twitter for iPhone,My highly respected nominee for CIA Director Gina Haspel has come under fire because she was too tough on Terrorists. Think of that in these very dangerous times we have the most qualified person a woman who Democrats want OUT because she is too tough on terror. Win Gina!,20180507 1104,24905,92738,-1,0.009344921035417252
1463,2676.5,20180507 1132,2676.5,Twitter for iPhone,The Russia Witch Hunt is rapidly losing credibility. House Intelligence Committee found No Collusion Coordination or anything else with Russia. So now the Probe says OK what else is there? How about Obstruction for a made up phony crime.There is no O it’s called Fighting Back,20180507 1127,21599,90295,1,0.0
1464,2675.0,20180507 1144,2674.25,Twitter for iPhone,The 13 Angry Democrats in charge of the Russian Witch Hunt are starting to find out that there is a Court System in place that actually protects people from injustice...and just wait ‘till the Courts get to see your unrevealed Conflicts of Interest!,20180507 1139,29963,110027,-1,-0.028037383177570093
1465,2675.75,20180507 1305,2675.5,Twitter for iPhone,“The Great Revolt” by Salena Zito and Brad Todd does much to tell the story of our great Election victory. The Forgotten Men &amp; Women are forgotten no longer!,20180507 1300,12422,58674,1,-0.009343174810800709
1466,2675.5,20180507 1310,2673.5,Twitter for iPhone,Good luck to Ric Grenell our new Ambassador to Germany. A great and talented guy he will represent our Country well!,20180507 1305,11874,65137,1,-0.07475238273219958
1467,2675.5,20180507 1334,2676.75,Twitter for iPhone,Lisa Page who may hold the record for the most Emails in the shortest period of time (to her Lover Peter S) and attorney Baker are out at the FBI as part of the Probers getting caught? Why is Peter S still there? What a total mess. Our Country has to get back to Business!,20180507 1329,21678,87664,1,0.04672023920762475
1468,2677.0,20180507 1340,2676.25,Twitter for iPhone,Is this Phony Witch Hunt going to go on even longer so it wrongfully impacts the Mid-Term Elections which is what the Democrats always intended? Republicans better get tough and smart before it is too late!,20180507 1335,23371,95113,1,-0.028016436309301458
1469,2676.5,20180507 1413,2677.5,Twitter for iPhone,The United States does not need John Kerry’s possibly illegal Shadow Diplomacy on the very badly negotiated Iran Deal.  He was the one that created this MESS in the first place!,20180507 1408,33028,118444,-1,0.037362226788716604
1470,2665.75,20180507 1849,2669.25,Twitter for iPhone,I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.,20180507 1844,27350,111859,0,0.13129513270186627
1471,2661.63,20180508 1114,2669.25,Twitter for iPhone,Gina Haspel my highly respected nominee to lead the CIA is being praised for the fact that she has been and alway will be TOUGH ON TERROR! This is a woman who has been a leader wherever she has gone. The CIA wants her to lead them into America’s  bright and glorious future!,20180508 1109,20725,91660,1,0.28629073161934193
1472,2670.5,20180508 1127,2668.0,Twitter for iPhone,I will be speaking to my friend President Xi of China this morning at 8:30. The primary topics will be Trade where good things will happen and North Korea where relationships and trust are building.,20180508 1122,17027,86673,1,-0.09361542782250515
1473,2668.5,20180508 1135,2667.75,Twitter for iPhone,John Kerry can’t get over the fact that he had his chance and blew it! Stay away from negotiations John you are hurting your country!,20180508 1130,33731,138154,0,-0.028105677346824058
1474,2667.75,20180508 2216,2668.5,Twitter for iPhone,The Iran Deal is defective at its core. If we do nothing we know what will happen. In just a short time the world’s leading state sponsor of terror will be on the cusp of acquiring the world’s most dangerous weapons.... https://t.co/58qwBLzxIH,20180508 2211,24488,95878,-1,0.028113578858588697
1475,2676.0,20180509 1129,2676.88,Twitter for iPhone,The Republican Party had a great night. Tremendous voter energy and excitement and all candidates are those who have a great chance of winning in November. The Economy is sooo strong and with Nancy Pelosi wanting to end the big Tax Cuts and Raise Taxes why wouldn’t we win?,20180509 1124,19227,83243,1,0.03288490284006387
1476,2676.5,20180509 1143,2678.25,Twitter for iPhone,The Fake News is working overtime. Just reported that despite the tremendous success we are having with the economy &amp; all things else 91% of the Network News about me is negative (Fake). Why do we work so hard in working with the media when it is corrupt? Take away credentials?,20180509 1138,27761,120207,-1,0.06538389688025406
1477,2676.75,20180509 1153,2676.75,Twitter for iPhone,Candace Owens of Turning Point USA is having a big impact on politics in our Country. She represents an ever expanding group of very smart “thinkers” and it is wonderful to watch and hear the dialogue going on...so good for our Country!,20180509 1148,33578,137792,1,0.0
1478,2678.75,20180509 1205,2679.25,Twitter for iPhone,Congratulations to Mike Dewine on his big win in the Great State of Ohio. He will be a great Governor with a heavy focus on HealthCare and Jobs.  His Socialist opponent in November should not do well a big failure in last job!,20180509 1200,13651,66703,1,0.018665422305179653
1479,2687.0,20180509 1235,2687.25,Twitter for iPhone,I am pleased to inform you that Secretary of State Mike Pompeo is in the air and on his way back from North Korea with the 3 wonderful gentlemen that everyone is looking so forward to meeting. They seem to be in good health. Also good meeting with Kim Jong Un. Date &amp; Place set.,20180509 1230,45129,168836,1,0.009304056568663939
1480,2687.25,20180509 1240,2686.25,Twitter for iPhone,Secretary Pompeo and his “guests” will be landing at Andrews Air Force Base at 2:00 A.M. in the morning. I will be there to greet them. Very exciting!,20180509 1235,27624,121081,-1,-0.03721276397804447
1481,2701.5,20180509 2243,2701.25,Twitter for iPhone,The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing) when in fact he was flying to North Korea. Fake News so bad!,20180509 2238,26369,106024,-1,-0.009254118082546734
1482,2700.75,20180510 0224,2700.75,Twitter for iPhone,Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!,20180510 0219,19144,96939,1,0.0
1483,2706.5,20180510 1006,2707.25,Twitter for iPhone,On behalf of the American people WELCOME HOME! https://t.co/hISaCI95CB,20180510 1001,49906,190559,1,0.02771106595233697
1484,2720.0,20180510 1435,2717.0,Twitter for iPhone,Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal even going at it with President Obama &amp; then Voted AGAINST it! Now he says I should not have terminated the deal - but he doesn’t really believe that! Same with Comey. Thought he was terrible until I fired him!,20180510 1430,26899,107059,-1,-0.11029411764705882
1485,2718.5,20180510 1438,2714.5,Twitter for iPhone,Five Most Wanted leaders of ISIS just captured!,20180510 1433,68865,301809,1,-0.14713996689350745
1486,2715.25,20180510 1442,2715.5,Twitter for iPhone,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will both try to make it a very special moment for World Peace!,20180510 1437,62922,237845,1,0.009207255317189945
1487,2734.5,20180513 1927,2734.75,Twitter for iPhone,China and the United States are working well together on trade but past negotiations have been so one sided in favor of China for so many years that it is hard for them to make a deal that benefits both countries. But be cool it will all work out!,20180513 1922,19916,101153,1,0.0091424392027793
1488,2736.25,20180513 2016,2736.25,Twitter for iPhone,Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by whatever means necessary. Now that will not happen!,20180513 2011,27863,125028,-1,0.0
