source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Media Studio,This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed &amp; grow TOGETHER – as one team one people &amp; one American family. #TaxReform https://t.co/rtLWANJjIQ,9/27/2017 23:42,14927,61451,FALSE,9.13187E+17
Twitter for iPhone,Just arrived in Indianapolis Indiana to make an announcement on #TaxReform! Together we are going to MAKE AMERICA GREAT AGAIN! https://t.co/Dy9UwhkWHL,9/27/2017 19:07,10865,58803,FALSE,9.13118E+17
Twitter for iPhone,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring,9/27/2017 13:41,18837,96049,FALSE,9.13036E+17
Twitter for iPhone,Facebook was always anti-Trump.The Networks were always anti-Trump henceFake News @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?,9/27/2017 13:36,16482,66773,FALSE,9.13035E+17
Twitter for iPhone,We will have the votes for Healthcare but not for the reconciliation deadline of Friday after which we need 60. Get rid of Filibuster Rule!,9/27/2017 11:36,13283,64338,FALSE,9.13004E+17
Twitter for iPhone,With one Yes vote in hospital &amp; very positive signs from Alaska and two others (McCain is out) we have the HCare Vote but not for Friday!,9/27/2017 11:32,10093,54410,FALSE,9.13003E+17
Twitter for iPhone,Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!,9/27/2017 11:09,17292,92200,FALSE,9.12998E+17
Twitter for iPhone,Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!,9/27/2017 10:56,13116,62258,FALSE,9.12994E+17
Twitter for iPhone,Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy WIN in Dec!,9/27/2017 2:17,17659,88267,FALSE,9.12864E+17
Twitter for iPhone,Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy WIN in Nov!,9/27/2017 2:03,3296,12517,FALSE,9.1286E+17
Twitter for iPhone,Even Usain Bolt from Jamaica one of the greatest runners and athletes of all time showed RESPECT for our National Anthem! ???????? https://t.co/zkenuAP9RS,9/27/2017 1:15,43791,146298,FALSE,9.12848E+17
Twitter for iPhone,70 years ago today the National Security Council met for the first time. Great history of advising Presidents-then &amp; now! Thanks NSC Staff!,9/27/2017 0:30,8725,54780,FALSE,9.12837E+17
Twitter for iPhone,Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA???? https://t.co/s7KhlSMEqY,9/26/2017 23:46,6359,34145,FALSE,9.12826E+17
Media Studio,It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. https://t.co/43U4T34JgF,9/26/2017 22:43,8536,39563,FALSE,9.1281E+17
Media Studio,I want to express our support and extend our prayers to all those affected by the vile terror attack in Spain last month. ???????? https://t.co/5mT0QXFlnL,9/26/2017 22:32,8658,46986,FALSE,9.12807E+17
Media Studio,America's hearts &amp; prayers are with the people of #PuertoRico &amp; the #USVI. We will get through this - and we will get through this TOGETHER! https://t.co/NcmsF4Fqpr,9/26/2017 21:34,10629,46722,FALSE,9.12792E+17
Twitter for iPhone,Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA????,9/26/2017 20:43,6984,43553,FALSE,9.1278E+17
Twitter for iPhone,RT @ricardorossello: Briefed @POTUS @realDonaldTrump in #SituationRoom and thanked him for his leadership quick response &amp; commitment to o…,9/26/2017 20:11,8302,0,TRUE,9.12772E+17
Twitter for iPhone,Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA???? https://t.co/nWnX9CDP0d,9/26/2017 16:13,6989,37898,FALSE,9.12712E+17
Twitter for iPhone,ALABAMA get out and vote for Luther Strange - he has proven to me that he will never let you down! #MAGA,9/26/2017 13:31,4968,27784,FALSE,9.12671E+17
Twitter for iPhone,The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!,9/26/2017 13:06,19704,89132,FALSE,9.12665E+17
Twitter for iPhone,Thank you to Carmen Yulin Cruz the Mayor of San Juan for your kind words on FEMA etc.We are working hard. Much food and water there/on way,9/26/2017 12:13,14099,67522,FALSE,9.12651E+17
Twitter for iPhone,Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.,9/26/2017 11:14,12494,50076,FALSE,9.12637E+17
Twitter for iPhone,"Luther Strange has been shooting up in the Alabama polls since my endorsement. Finish the job - vote today for ""Big Luther.""",9/26/2017 10:55,4884,29142,FALSE,9.12632E+17
Twitter for iPhone,But while Dallas dropped to its knees as a team they all stood up for our National Anthem. Big progress being made-we all love our country!,9/26/2017 10:47,15275,85702,FALSE,9.1263E+17
Twitter for iPhone,...But while Dallas dropped to it knees as a team they ALL stood up for our National Anthem. Big progress being made - we love our country!,9/26/2017 10:41,478,1969,FALSE,9.12628E+17
Twitter for iPhone,The booing at the NFL football game last night when the entire Dallas team dropped to its knees was loudest I have ever heard. Great anger,9/26/2017 10:35,22527,113676,FALSE,9.12627E+17
Twitter for iPhone,Ratings for NFL football are way down except before game starts when people tune in to see whether or not our country will be disrespected!,9/26/2017 10:28,18510,90392,FALSE,9.12625E+17
Twitter for iPhone,Big election tomorrow in the Great State of Alabama. Vote for Senator Luther Strange tough on crime &amp; border - will never let you down!,9/26/2017 1:50,7432,42817,FALSE,9.12495E+17
Media Studio,A few of the many clips of John McCain talking about Repealing &amp; Replacing O'Care. My oh my has he changed-complete turn from years of talk! https://t.co/t9cXG2Io86,9/26/2017 1:24,29849,78278,FALSE,9.12488E+17
Twitter for iPhone,...owed to Wall Street and the banks which sadly must be dealt with. Food water and medical are top priorities - and doing well. #FEMA,9/26/2017 0:58,8343,40493,FALSE,9.12482E+17
Twitter for iPhone,...It's old electrical grid which was in terrible shape was devastated. Much of the Island was destroyed with billions of dollars....,9/26/2017 0:50,9115,43305,FALSE,9.1248E+17
Twitter for iPhone,Texas &amp; Florida are doing great but Puerto Rico which was already suffering from broken infrastructure &amp; massive debt is in deep trouble..,9/26/2017 0:45,13539,58093,FALSE,9.12478E+17
Twitter for iPhone,Tremendous backlash against the NFL and its players for disrespect of our Country.#StandForOurAnthem????,9/25/2017 22:29,27035,112130,FALSE,9.12444E+17
Twitter for iPhone,General John Kelly totally agrees w/ my stance on NFL players and the fact that they should not be disrespecting our FLAG or GREAT COUNTRY!,9/25/2017 22:28,22128,107087,FALSE,9.12444E+17
Twitter for iPhone,.@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG ANTHEM COUNTRY. Total lie!,9/25/2017 22:26,17397,65726,FALSE,9.12443E+17
Twitter for iPhone,RT @jayMAGA45: NFLplayer PatTillman joined U.S. Army in 2002. He was killed in action 2004. He fought 4our country/freedom. #StandForOurAnt…,9/25/2017 13:06,21651,0,TRUE,9.12302E+17
Twitter for iPhone,#StandForOurAnthem,9/25/2017 13:02,74410,207402,FALSE,9.12301E+17
Twitter for iPhone,The White House never looked more beautiful than it did returning last night. Important meetings taking place today. Big tax cuts &amp; reform.,9/25/2017 11:44,14142,84347,FALSE,9.12282E+17
Twitter for iPhone,The issue of kneeling has nothing to do with race. It is about respect for our Country Flag and National Anthem. NFL must respect this!,9/25/2017 11:39,56083,206672,FALSE,9.1228E+17
Twitter for iPhone,Many people booed the players who kneeled yesterday (which was a small percentage of total). These are fans who demand respect for our Flag!,9/25/2017 11:31,24597,137858,FALSE,9.12278E+17
Twitter for iPhone,So proud of NASCAR and its supporters and fans. They won't put up with disrespecting our Country or our Flag - they said it loud and clear!,9/25/2017 11:25,36250,173313,FALSE,9.12277E+17
Twitter for iPhone,Making America Safe is my number one priority. We will not admit those into our country we cannot safely vet.https://t.co/KJ886okyfC,9/24/2017 23:49,23365,99043,FALSE,9.12102E+17
Twitter for iPhone,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,9/24/2017 22:25,40390,174275,FALSE,9.12081E+17
Twitter for iPhone,Alaska Arizona Maine and Kentucky are big winners in the Healthcare proposal. 7 years of Repeal &amp; Replace and some Senators not there.,9/24/2017 22:21,12571,63341,FALSE,9.1208E+17
Twitter for iPhone,Courageous Patriots have fought and died for our great American Flag --- we MUST honor and respect it!  MAKE AMERICA GREAT AGAIN!,9/24/2017 19:32,52950,199204,FALSE,9.12037E+17
Twitter for iPhone,RT @DonnaWR8: @realDonaldTrump I wonder what this BRAVE American would give to stand on his OWN two legs just ONCE MORE for our #Anthem?…,9/24/2017 19:14,22730,0,TRUE,9.12033E+17
Twitter for iPhone,RT @DonnaWR8: @realDonaldTrump You can boycott our anthem WE CAN BOYCOTT YOU! #NFL #MAGA https://t.co/ryYzZnXjXE,9/24/2017 19:12,20639,0,TRUE,9.12032E+17
Twitter for iPhone,Please to inform that the Champion Pittsburgh Penguins of the NHL will be joining me at the White House for Ceremony. Great team!,9/24/2017 18:24,33790,162345,FALSE,9.1202E+17
Twitter for iPhone,Great solidarity for our National Anthem and for our Country. Standing with locked arms is good kneeling is not acceptable. Bad ratings!,9/24/2017 18:20,27692,135710,FALSE,9.12019E+17
Twitter for iPhone,...NFL attendance and ratings are WAY DOWN. Boring games yes but many stay away because they love our country. League should back U.S.,9/24/2017 11:13,33746,157524,FALSE,9.11911E+17
Twitter for iPhone,If NFL fans refuse to go to games until players stop disrespecting our Flag &amp; Country you will see change take place fast. Fire or suspend!,9/24/2017 10:44,45225,179990,FALSE,9.11904E+17
Twitter for iPhone,Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man they won't be around much longer!,9/24/2017 3:08,37580,135288,FALSE,9.11789E+17
Twitter for iPhone,Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!,9/23/2017 22:25,40988,156381,FALSE,9.11718E+17
Twitter for iPhone,"Democrats are laughingly saying that McCain had a ""moment of courage."" Tell that to the people of Arizona who were deceived. 116% increase!",9/23/2017 22:20,26945,105470,FALSE,9.11717E+17
Twitter for iPhone,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,9/23/2017 21:59,29011,98305,FALSE,9.11712E+17
Twitter for iPhone,Very proud of our incredible First Lady (@FLOTUS.) She is a truly great representative for our country! https://t.co/yFv0WIjgby,9/23/2017 21:16,18622,102882,FALSE,9.11701E+17
Twitter for iPhone,...our Great American Flag (or Country) and should stand for the National Anthem. If not YOU'RE FIRED. Find something else to do!,9/23/2017 18:18,42328,161691,FALSE,9.11656E+17
Twitter for iPhone,If a player wants the privilege of making millions of dollars in the NFLor other leagues he or she should not be allowed to disrespect....,9/23/2017 18:11,47642,184086,FALSE,9.11654E+17
Twitter for iPhone,Going to the White House is considered a great honor for a championship team.Stephen Curry is hesitatingtherefore invitation is withdrawn!,9/23/2017 12:45,64839,214319,FALSE,9.11572E+17
Twitter for iPhone,It was great being with Luther Strange last night in Alabama. What great people what a crowd! Vote Luther on Tuesday.,9/23/2017 11:17,7047,45124,FALSE,9.1155E+17
Twitter for iPhone,Alaska had a 200% plus increase in premiums under ObamaCare worst in the country. Deductibles high people angry! Lisa M comes through.,9/23/2017 11:13,15000,64703,FALSE,9.11549E+17
Twitter for iPhone,I know Rand Paul and I think he may find a way to get there for the good of the Party!,9/23/2017 11:04,10486,58235,FALSE,9.11547E+17
Twitter for iPhone,Large Block Grants to States is a good thing to do. Better control &amp;  management. Great for Arizona. McCain let his best friend L.G. down!,9/23/2017 10:59,10820,54685,FALSE,9.11545E+17
Twitter for iPhone,Arizona had a 116% increase in ObamaCare premiums last year with deductibles very high. Chuck Schumer sold John McCain a bill of goods. Sad,9/23/2017 10:50,16391,66300,FALSE,9.11543E+17
Twitter for iPhone,John McCain never had any intention of voting for this Bill which his Governor loves. He campaigned on Repeal &amp; Replace. Let Arizona down!,9/23/2017 10:42,22206,86966,FALSE,9.11541E+17
Twitter for iPhone,Heading to Alabama now big crowd!,9/22/2017 21:18,8188,60818,FALSE,9.11339E+17
Twitter for iPhone,Thank you to Doug Parker and American Airlines for all of the help you have given to the U.S. with Hurricane flights. Fantastic job!,9/22/2017 17:54,13534,78605,FALSE,9.11288E+17
Twitter for iPhone,#USAatUNGA????#UNGA https://t.co/miT2Lj7Q90,9/22/2017 16:25,9198,40194,FALSE,9.11265E+17
Twitter for iPhone,Will be in Alabama tonight. Luther Strange has gained mightily since my endorsement but will be very close. He loves Alabama and so do I!,9/22/2017 11:39,7407,45937,FALSE,9.11193E+17
Twitter for iPhone,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next she was a bad candidate!",9/22/2017 11:26,19652,90167,FALSE,9.1119E+17
Twitter for iPhone,The Russia hoax continues now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?,9/22/2017 10:44,26853,105163,FALSE,9.11179E+17
Twitter for iPhone,RT @DonnaWR8: .@POTUS #TRUMP???? &amp; @FLOTUS??When ALL seemed HOPELESS...YOU brought HOPE!You INSPIRE us ALL!#MAGA #Harvey @Scavino45 #USA…,9/22/2017 10:36,8452,0,TRUE,9.11177E+17
Twitter for iPhone,RT @TwitterData: These are the 10 most Tweeted about world leaders during the first day of #UNGA General Debate https://t.co/HhlOlNAkDJ,9/22/2017 10:30,5407,0,TRUE,9.11176E+17
Twitter for iPhone,Thank you! https://t.co/hlz48RLkIf,9/22/2017 10:30,10934,56418,FALSE,9.11176E+17
Twitter for iPhone,Kim Jong Un of North Korea who is obviously a madman who doesn't mind starving or killing his people will be tested like never before!,9/22/2017 10:28,41831,130442,FALSE,9.11175E+17
Twitter for iPhone,"Rand Paul or whoever votes against Hcare Bill will forever (future political campaigns) be known as ""the Republican who saved ObamaCare.""",9/22/2017 10:19,14476,61009,FALSE,9.11173E+17
Twitter for iPhone,A big day for the U.S. at the United Nations!,9/21/2017 22:26,12206,74560,FALSE,9.10994E+17
Twitter for iPhone,Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.,9/21/2017 22:23,6946,43678,FALSE,9.10993E+17
Media Studio,Today I announced a new Executive Order with re: to North Korea. We must all do our part to ensure the complete denuclearization of #NoKo. https://t.co/igjOSM7N7h,9/21/2017 17:58,17960,68542,FALSE,9.10926E+17
